Id,result
105,0.07110924607579232
106,0.20077369779200024
107,0.2041937159304786
108,0.024287373380076385
109,0.06370074929874597
110,0.06628541105002958
111,0.06440978651664564
112,0.0783108187721612
113,0.03661013714717325
114,0.08857864005949866
115,0.14368839829787128
116,0.07953486933224149
117,0.04872628708138348
118,0.03138320442330817
119,0.07652856722152
120,0.10697988415002697
121,0.024915396110372166
122,0.05318195710031193
123,0.06860503769746623
124,0.0809995327237932
125,0.04872303938025501
126,0.07310767025792377
127,0.055085288420664076
128,0.04135415502229562
129,0.2574087177002742
130,0.027854635604614035
131,0.05768112627952887
132,0.27938235405843553
133,0.0341107766253276
134,0.060688214366548435
135,0.07576566752540896
136,0.05099434325887839
137,0.029190614557230755
138,0.02585581766664674
139,0.031067766001828843
140,0.05703863778801901
141,0.035800767876731636
142,0.03721251464210916
143,0.02905767417936858
144,0.03373666315694341
145,0.04553052088109008
146,0.05631321414188043
147,0.03308937072907233
148,0.08814707608223689
149,0.048426476069522134
150,0.021371473073030438
151,0.05964130697354679
152,0.03647119900720227
153,0.12383070479410711
154,0.35588087955413067
155,0.02107441879368141
156,0.09359352383796797
157,0.07238870195024093
158,0.03707871584965324
159,0.09724926496910122
160,0.05745170412145449
161,0.015849097244207803
162,0.05648181391657115
163,0.05629399224686945
164,0.033998167017750006
165,0.08641263452232766
166,0.05536850965006233
167,0.3035640224165979
168,0.11500181181106968
169,0.23679816583676844
170,0.09070718010209197
171,0.10815224818384922
172,0.21951972469944903
173,0.07861418949286772
174,0.027329989887231797
175,0.022599107934426682
176,0.20903121419448598
177,0.050072458721567896
178,0.09503044914950426
179,0.13706045033744707
180,0.12150565639694856
181,0.037275407441838805
182,0.08943913002109628
183,0.04304985836578626
184,0.07648347436784551
185,0.04354619726850928
186,0.0726534352175859
187,0.061608849037166166
188,0.07285237714292284
189,0.06541028786413797
190,0.04167595593753396
191,0.04375732117407999
192,0.13996312974563913
193,0.11361867663986162
194,0.08098714821730062
195,0.05535432295604272
196,0.07956882284216714
197,0.02325359320952679
198,0.056253901014212425
199,0.06685027355626051
200,0.08505223416301687
201,0.11603182817865472
202,0.1284934430814246
203,0.09855617202310762
204,0.028848153843281262
205,0.05993733025053132
206,0.038946927322118234
207,0.014306983550122922
208,0.09394129329064464
209,0.10441035234512765
210,0.09514126406117077
211,0.028741462149983396
212,0.14359570558448487
213,0.07235299810339438
214,0.04794695004924936
215,0.026647293792908075
216,0.07544949344027954
217,0.0763804964822688
218,0.08400406367405092
219,0.15727849211794323
220,0.05481137647987074
221,0.03663985784950015
222,0.05992717674406308
223,0.033727906380992254
224,0.047357809068324
225,0.11069080610201452
226,0.1292195082738853
227,0.10701178656701636
228,0.08764353460614177
229,0.02123165610492704
230,0.06328482733996302
231,0.0810208953824492
232,0.07405529400568704
233,0.057750506278150704
234,0.04545752700947214
235,0.06929376740989546
236,0.04939752938672651
237,0.08839348290969322
238,0.04626664593509011
239,0.06639906414467643
240,0.13799047758681232
241,0.05383824921574034
242,0.04407926771608117
243,0.05655686942236046
244,0.0719666577274144
245,0.061281218319312096
246,0.13060825867297757
247,0.03319083246021524
248,0.05190936711028041
249,0.11901819413703751
250,0.05831706327207665
251,0.023124965075599878
252,0.05180893933432635
253,0.013034648815396234
254,0.05443235131929361
255,0.0792075646291123
256,0.08698333167774792
257,0.06569837799716888
258,0.03613175468598677
259,0.06319263362089668
260,0.058307490832958914
261,0.07776103698974071
262,0.10727299294047289
263,0.048122280153948024
264,0.06678470124303351
265,0.06096251425274788
266,0.08176915070877044
267,0.01450270431505788
268,0.047547887411778254
269,0.08501782667766972
270,0.07613341357433195
271,0.027713920623869657
272,0.10659804592063295
273,0.120534858958361
274,0.15033882393163145
275,0.012789457147916633
276,0.10003952991112146
277,0.02792335045672028
278,0.05223575108467195
279,0.11390355252680937
280,0.021916902329016247
281,0.031031826945267554
282,0.1031959554513325
283,0.031371157984921905
284,0.029559556474209152
285,0.13220130792182277
286,0.05007266126619051
287,0.04580732591068326
288,0.05973893112854498
289,0.01697503314601968
290,0.04229625875764189
291,0.08053327369503088
292,0.025624877962292934
293,0.16442450887672225
294,0.019027940997145693
295,0.05557829341422207
296,0.11676795192981096
297,0.12366668076561946
298,0.06651692653184435
299,0.10875959772733172
300,0.0516244060888371
301,0.07676127561965516
302,0.035521446481574404
303,0.030011672447378863
304,0.05132390226385649
305,0.012240097379516226
306,0.0763839506258826
307,0.016440182713891024
308,0.07944625057527713
309,0.048477409094024065
310,0.15040621611944827
311,0.033192027607776266
312,0.0828488447264008
313,0.06385381852685729
314,0.03813250386518734
315,0.038196668383765564
316,0.05547519908017567
317,0.023351948592863086
318,0.024679890534994902
319,0.024862540213667243
320,0.0509411208647404
321,0.08094591603310146
322,0.060131417993885695
323,0.03383856389053329
324,0.055787137059252485
325,0.07095249729896155
326,0.01679730149573147
327,0.025865213760507422
328,0.07567095608212328
329,0.09955903526012816
330,0.029044520687413287
331,0.14879165519908566
332,0.011828241147610937
333,0.0449648707280583
334,0.12115361443018535
335,0.12650791172809142
336,0.036291116923172106
337,0.02393399514025285
338,0.026102444036881896
339,0.05005316533839974
340,0.11821245040275617
341,0.20236831356639454
342,0.013902144426234246
343,0.0412039793320029
344,0.17627595529762802
345,0.04331951534404402
346,0.016516101571161554
347,0.07055703416127475
348,0.059724430022105465
349,0.12513391216489353
350,0.01984609105963313
351,0.021971781651767747
352,0.05795647705812584
353,0.07190557662073983
354,0.021818578287034082
355,0.035173763441657985
356,0.04771741828418887
357,0.0658677783550613
358,0.02239798095004429
359,0.018935041478067224
360,0.05778620421279076
361,0.16854870689265705
362,0.04188019039725851
363,0.04087136649374518
364,0.017475878396375967
365,0.09649925050976066
366,0.009405480196251962
367,0.06039843461499538
368,0.05704931908079642
369,0.049567829811535714
370,0.03325263752113129
371,0.06280390997445026
372,0.015078802528114343
373,0.12600707712208362
374,0.17087403322836514
375,0.047046580509380265
376,0.02834415534399737
377,0.10165537453226252
378,0.02585581766664674
379,0.024835156109915824
380,0.03869879492457692
381,0.04226463967457259
382,0.03574838051979434
383,0.010613968541338706
384,0.023634271181143893
385,0.1096946000938487
386,0.03736719898068146
387,0.03400935227099763
388,0.044026279959368794
389,0.10442884222068541
390,0.11013515969361612
391,0.10252893316127684
392,0.08260436701274128
393,0.056212524768184405
394,0.054730553591954306
395,0.091907847303418
396,0.02396276661759744
397,0.06329101133963723
398,0.11426862626093261
399,0.07218527602334332
400,0.08562381008366314
401,0.06502548234518384
402,0.15644463053048388
403,0.060388291729615795
404,0.10620924859148613
405,0.16327923528621874
406,0.021438902886920866
407,0.0807996504656513
408,0.07357026261136751
409,0.17493309947075145
410,0.12009562111732314
411,0.07148798884924322
412,0.06164209481897651
413,0.06003510614592765
414,0.08241539260923403
415,0.10046357227467541
416,0.031319316047142214
417,0.1176342522902256
418,0.055587087941316546
419,0.030281867694466297
420,0.022081103970082415
421,0.1059467751503094
422,0.02832689520874039
423,0.060436561265237665
424,0.0896183622564524
425,0.10451242743201869
426,0.08575060789852079
427,0.050967475039579026
428,0.061246971660831234
429,0.025600517938827574
430,0.05453132495515834
431,0.05240430413828325
432,0.053456784955877974
433,0.08385091801335207
434,0.06779187081542955
435,0.049123628957687994
436,0.030885875116634553
437,0.0661922515257111
438,0.12664716499528988
439,0.049447206754165265
440,0.042082858834633266
441,0.013084457589981282
442,0.11778793669365764
443,0.09237616364128724
444,0.021217248610364628
445,0.0415748386575421
446,0.08292428764622257
447,0.05434682405400126
448,0.0381661940907055
449,0.09819088338391008
450,0.12458043585007879
451,0.040416887838561635
452,0.04205663375036678
453,0.045133087420878557
454,0.07847929569619638
455,0.020451836185425266
456,0.16136688253332837
457,0.06986690154406848
458,0.05924337558454181
459,0.025404673660943376
460,0.09483507283094014
461,0.04140997341863862
462,0.01853024379769779
463,0.035988975087375766
464,0.11616296119669642
465,0.06293158248244146
466,0.08021151733717459
467,0.07010012174712213
468,0.026576179033483156
469,0.03439012712669803
470,0.014308267372726847
471,0.0425120928245834
472,0.026804907497548266
473,0.128730737727363
474,0.08628307918191155
475,0.04235962521233626
476,0.014306520056508136
477,0.055295177363307496
478,0.12137654649019335
479,0.08973925943338716
480,0.05435905983872153
481,0.10124395194699937
482,0.0901721734847816
483,0.035419924477111696
484,0.09572662693435896
485,0.046882177478890334
486,0.04127895794899981
487,0.08795230851711745
488,0.07263237623975034
489,0.03956933821579515
490,0.08945477941331746
491,0.036896032457163136
492,0.02811228012642404
493,0.0608913379639916
494,0.035279020168632984
495,0.08487123696350243
496,0.22400533115186888
497,0.17836016735556012
498,0.02969687703386876
499,0.02406109508763569
500,0.1826143757359357
501,0.07990892580842268
502,0.15984984044783743
503,0.016027703777142892
504,0.2269694850806444
505,0.012895628067883783
506,0.018832584888791994
507,0.045582965189922414
508,0.06013909527343907
509,0.02986681420013652
510,0.03226257496835307
511,0.024864543724319774
512,0.01761161483648892
513,0.03568014555390204
514,0.04323563608448996
515,0.029206737174574064
516,0.11476846208284984
517,0.10826693766263341
518,0.07960434240587415
519,0.03542043060634752
520,0.05201803488170589
521,0.11223042861332948
522,0.2219878918650445
523,0.09273255849588065
524,0.059383408650936796
525,0.05791686398902139
526,0.19427169086515458
527,0.03584239916581941
528,0.044902285347651144
529,0.021169425985330583
530,0.01173141089756178
531,0.09096335142232988
532,0.03658034167744872
533,0.01965911846199158
534,0.043681882170028344
535,0.13813205611270715
536,0.02434332577152456
537,0.07962691963688664
538,0.07302069327273732
539,0.03324915633528335
540,0.08923905453159775
541,0.06048209711365855
542,0.09943623278780049
543,0.10967056557836116
544,0.1024369253236708
545,0.030324534757717198
546,0.12125500189804986
547,0.07310101355449095
548,0.036792893404502536
549,0.05605109730349077
550,0.05897367336119907
551,0.02251826144561582
552,0.02349090636904002
553,0.1970880865626921
554,0.019374994474963846
555,0.1797743046497819
556,0.07390336468625344
557,0.05551805405256774
558,0.042900105111793645
559,0.027539261068293665
560,0.08450435977424407
561,0.025283828590702166
562,0.13323401453893172
563,0.044126422108720566
564,0.055192536855554725
565,0.10977827706983959
566,0.041347979856957304
567,0.038084681926943656
568,0.11543469757164583
569,0.23270455652729094
570,0.024263849611095557
571,0.08266269553652471
572,0.07775913453285627
573,0.056622149146363904
574,0.12860660858368658
575,0.05502206302452641
576,0.019207804926148358
577,0.3285981460625611
578,0.0443632482954959
579,0.06293216297535799
580,0.08287179298309158
581,0.07078053797916094
582,0.0915624762881306
583,0.06144443419070765
584,0.022165377820032153
585,0.09809015436804744
586,0.023698597682021542
587,0.08459505981162263
588,0.04282458769249075
589,0.10688501151410557
590,0.028135673783137066
591,0.05525566352134985
592,0.06419521248282328
593,0.0608692460377191
594,0.04260299620561697
595,0.07265981071015902
596,0.04276555119193586
597,0.02485047525167547
598,0.09313276952016107
599,0.13566509507598548
600,0.08041983702328905
601,0.10969029877082213
602,0.03907556819317951
603,0.039134951436426174
604,0.0613560884626426
605,0.022329835842280314
606,0.18069911076265843
607,0.011512689482816868
608,0.08572538543087883
609,0.13974603696984336
610,0.13362912245541939
611,0.024233122995736923
612,0.13626405837380118
613,0.152156925639236
614,0.054571847014010355
615,0.01628884239807161
616,0.13097829515341056
617,0.05632199257392441
618,0.03772227447128843
619,0.059351414871308364
620,0.06000770522724534
621,0.06724502855597655
622,0.026402240970808708
623,0.07062181435507262
624,0.053128439497626724
625,0.08526650755669722
626,0.022306952594937986
627,0.0820090220765145
628,0.18116488213336823
629,0.15462195597583672
630,0.06004377079506556
631,0.05810188545574982
632,0.14702199173334668
633,0.10183060935350673
634,0.03761443163359508
635,0.07393148905437591
636,0.03359318847209324
637,0.025848116033764152
638,0.1124468442216159
639,0.09827045454076618
640,0.18738670906075958
641,0.43712685194587064
642,0.06159571067297112
643,0.031851586880002725
644,0.05050430244611279
645,0.18903973245730438
646,0.09905810806351058
647,0.017687417507024752
648,0.024534104689477424
649,0.03167454414961578
650,0.06068455234991866
651,0.019450278250497433
652,0.12562667773256253
653,0.03531071052685934
654,0.02712712749441711
655,0.014823615294130885
656,0.03600873375343407
657,0.04562644336692317
658,0.14917051389570285
659,0.04080782774607825
660,0.014959574779148844
661,0.09760600447051777
662,0.06411582337721493
663,0.027540846547812445
664,0.03340276471476713
665,0.0271496166706925
666,0.05034572671895536
667,0.04892729456918774
668,0.07172802925397365
669,0.045492062591528
670,0.08646978092537662
671,0.016661935175399094
672,0.028772099193402154
673,0.02871709993976197
674,0.023068482442977892
675,0.026274739197526792
676,0.036187687523499976
677,0.17230257945835706
678,0.027535011404991636
679,0.020013201463679284
680,0.029136112305642763
681,0.02590783322742858
682,0.033092809619925986
683,0.056929376227796605
684,0.1226808541056529
685,0.042621044131692196
686,0.04367772041077278
687,0.028510195898622512
688,0.07641953639014391
689,0.04465470097338071
690,0.03733742354239715
691,0.08284804552793631
692,0.04611294009443212
693,0.08542126578290016
694,0.22576575674933647
695,0.073456235950666
696,0.02558757662245098
697,0.030021717022043166
698,0.042257027821901126
699,0.042465188210704656
700,0.06844493727386838
701,0.07467822088973715
702,0.06914285532246905
703,0.07515023696525198
704,0.061606466505275216
705,0.04125134822880339
706,0.0411705863253853
707,0.11570019053643886
708,0.0674412632994473
709,0.11217235072297842
710,0.10998729310118807
711,0.06360985674630226
712,0.06789081216439062
713,0.02594595482985513
714,0.047432926444584675
715,0.07958187129321631
716,0.08332940392533335
717,0.08206059736836338
718,0.03446873844213351
719,0.042845294772533654
720,0.07034014194234933
721,0.16390808496801335
722,0.1495257113657649
723,0.05539734387372158
724,0.06648933226161863
725,0.01841183248785749
726,0.0508750341775217
727,0.0950093457024731
728,0.03458132482087043
729,0.05725978602822567
730,0.04193656243579279
731,0.0937429646373001
732,0.03458493099721902
733,0.11604864357741015
734,0.026745208185102273
735,0.09394288965390694
736,0.03331763737205417
737,0.019298833631532748
738,0.16051217867013517
739,0.07372537726011937
740,0.08845908812130354
741,0.07838782204285424
742,0.07545215151584908
743,0.023835481849315877
744,0.042281212907584964
745,0.08574298984152208
746,0.11913431957661907
747,0.052136852473272016
748,0.10021709578845688
749,0.06609650774008438
750,0.08472456322604288
751,0.03900252735144236
752,0.08372534286956099
753,0.05323955208917984
754,0.061286457752461804
755,0.07818274135105024
756,0.06170909269215727
757,0.10867036986168724
758,0.10970565334891358
759,0.055291850342992534
760,0.23099669884793417
761,0.08323996455703458
762,0.06187614500140952
763,0.03872790903052908
764,0.04383167119130468
765,0.08010341209153216
766,0.10258307447129623
767,0.08138337557125387
768,0.03362358639966706
769,0.02243770681905597
770,0.06020824137133183
771,0.019931210989539937
772,0.0826133447739427
773,0.05400273286624447
774,0.12646746324478797
775,0.027224263304562863
776,0.14591322863278866
777,0.06913998217494782
778,0.0356387432238201
779,0.10515139056933671
780,0.08232265318781314
781,0.07601065208122323
782,0.050554328505890686
783,0.025799927493611756
784,0.0880626260547743
785,0.15835772753373145
786,0.09888997376040577
787,0.016167533460089402
788,0.06922927065410589
789,0.15705747414843546
790,0.0215518138391934
791,0.07932558993568635
792,0.04587768649576653
793,0.017949300531220586
794,0.06401691466114624
795,0.05408416698987796
796,0.07077551869361699
797,0.05435314245476828
798,0.04562370352205913
799,0.07139730212469877
800,0.07726115297511825
801,0.13149949651363332
802,0.1119464896224842
803,0.14523080741560707
804,0.0759014889088376
805,0.014963313298046815
806,0.17170716583138176
807,0.06322797537468208
808,0.05586781418231763
809,0.04105363453097897
810,0.14127977424140406
811,0.07952696581023665
812,0.14367511872515104
813,0.040896037196132905
814,0.023373660879531133
815,0.061821509665846756
816,0.065203310509997
817,0.045780799723685275
818,0.012041686725416648
819,0.054523994647574105
820,0.026743716647728916
821,0.03630077003650446
822,0.14969844742027763
823,0.04204658364269124
824,0.040541436419648774
825,0.06076926603488318
826,0.015501679247692711
827,0.04596495727227067
828,0.027745439585655434
829,0.09847647830303366
830,0.05476643504067029
831,0.06391878304018796
832,0.17519071391300275
833,0.030793576183852926
834,0.03643674307132283
835,0.03535513760085832
836,0.2010699986447236
837,0.048986572149435845
838,0.0907174524758806
839,0.06699627820429167
840,0.045408136482238314
841,0.18581057891510142
842,0.056340872010711335
843,0.07831454679639491
844,0.0891972179135628
845,0.04876072649691036
846,0.044993068246645916
847,0.03567656437979174
848,0.12034853573035839
849,0.12025779098172669
850,0.019182220289817697
851,0.07691563711717064
852,0.10085940744158711
853,0.059969545086874625
854,0.05512189190096023
855,0.11042742338769902
856,0.04744049926489134
857,0.15048554143147402
858,0.051638559479125455
859,0.15389081341804312
860,0.07393160388255236
861,0.017363065079778518
862,0.045753052963583694
863,0.1036744443347964
864,0.17744833497873286
865,0.05824482418487425
866,0.01356128351935087
867,0.09108060986827651
868,0.015340412391380818
869,0.07530365200230564
870,0.07669687915775347
871,0.24953513705097521
872,0.014822326475202314
873,0.030257248074475725
874,0.011174593509367023
875,0.02040988887061723
876,0.05949740963480174
877,0.08084499060507656
878,0.050268903266643475
879,0.08626292079773434
880,0.07631395952859635
881,0.022504995762106163
882,0.07234541134821637
883,0.03400935227099763
884,0.0566123692687939
885,0.024917045946238642
886,0.03028022718340965
887,0.07303648433850624
888,0.04189725638037116
889,0.07119692290521835
890,0.12312932926946715
891,0.10346352593559793
892,0.07226991867548394
893,0.08328361791891867
894,0.1894103365011598
895,0.10892559897906444
896,0.12375447360363598
897,0.19396906773770903
898,0.09856033753045512
899,0.02180972304972177
900,0.02846326348828336
901,0.10083438350584124
902,0.07757336708395127
903,0.10582229978910064
904,0.058591296886439756
905,0.03316088411236093
906,0.05587982339955138
907,0.10229528875476296
908,0.1532718900772323
909,0.10290899866174741
910,0.11279172382813171
911,0.06442147669830418
912,0.08642275634167242
913,0.0631025432119119
914,0.07616658463426693
915,0.06751591390812352
916,0.23847832397106059
917,0.049081533080632234
918,0.1261264078655312
919,0.04489132593441821
920,0.04378558187785423
921,0.11374057474752591
922,0.019366789386250277
923,0.024378965294775436
924,0.05675195683825439
925,0.04084106667713689
926,0.06255075354611428
927,0.052662954319425484
928,0.14003094003121833
929,0.018705933140987938
930,0.026606868263344234
931,0.1266714456194897
932,0.07491219113040172
933,0.05919215899478576
934,0.10054405247687376
935,0.1884513724066102
936,0.08498445919186567
937,0.06544371065344749
938,0.05702276759984066
939,0.08952861142479608
940,0.07060239340616088
941,0.06581242896123911
942,0.025960616748601614
943,0.13984121757909343
944,0.03617189153511016
945,0.0547508462553364
946,0.07077608515291496
947,0.012844778661633957
948,0.09031546943589844
949,0.10793661206332643
950,0.11895769309363431
951,0.14507161573893876
952,0.08674412615629302
953,0.012795453590332158
954,0.021676489381206646
955,0.05162585300852041
956,0.040025816502038215
957,0.1086623407661093
958,0.13290108467626194
959,0.016515237964044114
960,0.027107836578631393
961,0.03839571963472256
962,0.024146016397827687
963,0.05518567975592121
964,0.08158974284773317
965,0.03280058908469204
966,0.05640026737444218
967,0.11172765501033524
968,0.03956933821579515
969,0.06846011136492852
970,0.037900204354771615
971,0.034786925076974944
972,0.18931478794195156
973,0.039730291829611124
974,0.1355273754317954
975,0.088439681824433
976,0.10096831696445491
977,0.01435861605339471
978,0.026983269839865542
979,0.11172285406264457
980,0.05699648562504689
981,0.08626706683755972
982,0.05290664535924748
983,0.04445183935196825
984,0.07182435029131543
985,0.07289179132092687
986,0.05614971526148789
987,0.02152027266896533
988,0.03151515156817692
989,0.20857909439773561
990,0.02760091248195892
991,0.11874866457904998
992,0.09076254516155242
993,0.027465746772238373
994,0.09082958419107133
995,0.04000317763543004
996,0.09710150501751204
997,0.08052155416114759
998,0.06665612648102058
999,0.08086503484823576
1000,0.07029457369670424
1001,0.018014878871928687
1002,0.03554879882514126
1003,0.059229538663574256
1004,0.02884445375151393
1005,0.1148296624852474
1006,0.03764969423360756
1007,0.04229625875764189
1008,0.04035909363288634
1009,0.20959462066658657
1010,0.061171065587742005
1011,0.06681013888434567
1012,0.04344076267038812
1013,0.012494618883476553
1014,0.12942889748981773
1015,0.03035616951154242
1016,0.0819631458468397
1017,0.013034648815396234
1018,0.04288791553545463
1019,0.036670571394792004
1020,0.12744683029063397
1021,0.06460186711465081
1022,0.1584119327387245
1023,0.04135223097722113
1024,0.1279605573444846
1025,0.09698876051306128
1026,0.09097096012953622
1027,0.10357842584290482
1028,0.170853036207501
1029,0.053702000415725065
1030,0.11095198009664797
1031,0.06894604052560492
1032,0.020754347735542647
1033,0.05349302008182124
1034,0.0602742585312669
1035,0.08245763195940159
1036,0.0544947619259836
1037,0.0810708028803749
1038,0.0613191076416171
1039,0.058733660669107346
1040,0.06246563737211671
1041,0.09689042187671333
1042,0.04772371210860905
1043,0.01825601568850482
1044,0.04734710438348432
1045,0.11967674435862302
1046,0.4295792433212266
1047,0.03230243409046035
1048,0.04860458902877289
1049,0.06436647114686042
1050,0.035616239848729477
1051,0.18264211280245063
1052,0.12185212958236984
1053,0.03400271532058945
1054,0.07098818794733745
1055,0.10001136467665624
1056,0.038909566250751336
1057,0.0332556138952463
1058,0.04807836756011823
1059,0.054374221676471345
1060,0.04155347614290967
1061,0.03106797438749788
1062,0.11310285405530503
1063,0.05258623856549236
1064,0.03400935227099763
1065,0.08182580326875111
1066,0.016822296535625978
1067,0.09667842471890703
1068,0.08916789210873265
1069,0.11814346365480281
1070,0.07855849629307786
1071,0.03097404314487894
1072,0.061716960570953175
1073,0.0651681846643494
1074,0.08533953007775384
1075,0.018447692642878953
1076,0.04331377882500837
1077,0.2593851815168093
1078,0.05289663828529794
1079,0.0388655825075007
1080,0.06023609697372029
1081,0.037251943466138464
1082,0.06934276774642557
1083,0.03224351301880509
1084,0.2487287627992054
1085,0.05498274498387956
1086,0.03867140938979985
1087,0.05334644252516968
1088,0.018419625885289455
1089,0.21760552379736747
1090,0.0736808316677699
1091,0.03199343048579551
1092,0.04367772041077278
1093,0.09997740020382105
1094,0.08526914832624731
1095,0.0827366389802669
1096,0.107123843586233
1097,0.031894473187164755
1098,0.04041474409428441
1099,0.051868558446390337
1100,0.023801107612837213
1101,0.07340442260139622
1102,0.03085936113694303
1103,0.04344960146833175
1104,0.01586052553828588
1105,0.28616799443617985
1106,0.02692134795325805
1107,0.03567460013211775
1108,0.07817973463433714
1109,0.020875002674235057
1110,0.014963259506013772
1111,0.02191711150173021
1112,0.028336162921209763
1113,0.03631113201692821
1114,0.06608096408356022
1115,0.04892729456918774
1116,0.02636484688248029
1117,0.009887373122059593
1118,0.06128645331987724
1119,0.0568572746200428
1120,0.03701484699332152
1121,0.05737245304465876
1122,0.10081896627335908
1123,0.03697871824483966
1124,0.044887023221069876
1125,0.10496029352105338
1126,0.023684056893959544
1127,0.08903962335102462
1128,0.06978487193106747
1129,0.061097468056153764
1130,0.04972701325405232
1131,0.023047803983288602
1132,0.03825380051901827
1133,0.04746164318568021
1134,0.05311787402623889
1135,0.08946669917276202
1136,0.06809504781774278
1137,0.01165458575229164
1138,0.18549953672645042
1139,0.07024715253872456
1140,0.11581473531442546
1141,0.0711078554418633
1142,0.05726364300487453
1143,0.05236568175214465
1144,0.04551052086279937
1145,0.020759035941337562
1146,0.08797260343948773
1147,0.06738274609315723
1148,0.0898283077060004
1149,0.05405227737325297
1150,0.06741515782779126
1151,0.06010053812929883
1152,0.053617345299748535
1153,0.03374133450620858
1154,0.040505528598012715
1155,0.07996829143425167
1156,0.02615713922410211
1157,0.03883212295719929
1158,0.17019286582067636
1159,0.061369610668428935
1160,0.06907180858142717
1161,0.22413717314812306
1162,0.05321298590645158
1163,0.019388156039215832
1164,0.04450088275161579
1165,0.10846492819187721
1166,0.2057403167454169
1167,0.01765140562732238
1168,0.01368499935554679
1169,0.06330318046134438
1170,0.07204779926762346
1171,0.044557552320361175
1172,0.06394820127616609
1173,0.10412527997594702
1174,0.03957015341241377
1175,0.016837177083619596
1176,0.04941647731044718
1177,0.08974679607840784
1178,0.13671588245849242
1179,0.06986185269350954
1180,0.15505678348992982
1181,0.024303276219898116
1182,0.037645396007011514
1183,0.07223068003735118
1184,0.14197452074568534
1185,0.03859932647645395
1186,0.028475325865482973
1187,0.05302019910859452
1188,0.059723522942698476
1189,0.04098957883026126
1190,0.04486045476144362
1191,0.060750275085606216
1192,0.0419898449652199
1193,0.026785154324149428
1194,0.10590027880662739
1195,0.0987076516658497
1196,0.08665363638138385
1197,0.03785278137309587
1198,0.05674148261439854
1199,0.0983478508477939
1200,0.020759224668103787
1201,0.0856434471374874
1202,0.057614848048528296
1203,0.05017275594223341
1204,0.03203127140686137
1205,0.017126830407884947
1206,0.06548241261598543
1207,0.03484385126557338
1208,0.051958562759592784
1209,0.024884540550153014
1210,0.028455106193364683
1211,0.08578517624399366
1212,0.07519717857704153
1213,0.09175818015457958
1214,0.0783932813763825
1215,0.08210363674818673
1216,0.039394641911932184
1217,0.05464200788407979
1218,0.09796266844527428
1219,0.06960806714292647
1220,0.01300949518933683
1221,0.0269784420124154
1222,0.17411639522274816
1223,0.021083451362548862
1224,0.29926107231191224
1225,0.13795322085140255
1226,0.08405021610690552
1227,0.1368607770311752
1228,0.05996414065455695
1229,0.05916931697676392
1230,0.21649134871632125
1231,0.03697018371013704
1232,0.012175284870397294
1233,0.033363239152154965
1234,0.10158139425072749
1235,0.031922429981731545
1236,0.03026841249848223
1237,0.026220661645528682
1238,0.0706464875513084
1239,0.08180273384577236
1240,0.03994319656485615
1241,0.021870905086516748
1242,0.02191711150173021
1243,0.024128733225360487
1244,0.1650883771646021
1245,0.030561513949613935
1246,0.07626498921912021
1247,0.01369824887176615
1248,0.03023247709352082
1249,0.08901896579785569
